"campaignid","sample","family","genus","species","length","min.length","max.length","fb.length_max","reason","difference","percent.of.fb.max"
"2014-12_Geographe.Bay_stereoBRUVs","54","Pomacentridae","Chromis","klunzingeri",61.52151,9.75,55.25,65,"too big",6.27151,94.6484769230769
"2014-12_Geographe.Bay_stereoBRUVs","54","Pomacentridae","Chromis","klunzingeri",56.47916,9.75,55.25,65,"too big",1.22916,86.8910153846154
"2014-12_Geographe.Bay_stereoBRUVs","54","Ostraciidae","Aracana","ornata",186.00465,22.5,127.5,150,"too big",58.50465,124.0031
"2014-12_Geographe.Bay_stereoBRUVs","54","Labridae","Coris","auricularis",59.0988,60,340,400,"too small",0.901200000000003,14.7747
"2014-12_Geographe.Bay_stereoBRUVs","54","Labridae","Coris","auricularis",53.12863,60,340,400,"too small",6.87137,13.2821575
"2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",352.51984,60,340,400,"too big",12.51984,88.12996
"2014-12_Geographe.Bay_stereoBRUVs","13RC13","Labridae","Eupetrichthys","angustipes",123.3676,18.6,105.4,124,"too big",17.9676,99.49
"2014-12_Geographe.Bay_stereoBRUVs","13RC13","Labridae","Coris","auricularis",367.48143,60,340,400,"too big",27.48143,91.8703575
"2014-12_Geographe.Bay_stereoBRUVs","554","Labridae","Coris","auricularis",357.26251,60,340,400,"too big",17.26251,89.3156275
"2014-12_Geographe.Bay_stereoBRUVs","90","Nemipteridae","Pentapodus","vitta",244.98431,39,221,260,"too big",23.98431,94.2247346153846
"2014-12_Geographe.Bay_stereoBRUVs","88","Aracanidae","Anoplocapros","amygdaloides",285.88345,45,255,300,"too big",30.88345,95.2944833333333
"2014-12_Geographe.Bay_stereoBRUVs","11R4","Labridae","Bodianus","frenchii",418.40696,67.5,382.5,450,"too big",35.90696,92.9793244444445
"2014-12_Geographe.Bay_stereoBRUVs","11R4","Labridae","Austrolabrus","maculatus",137.42459,18.825,106.675,125.5,"too big",30.74959,109.501665338645
"2014-12_Geographe.Bay_stereoBRUVs","11R4","Pomacentridae","Chromis","klunzingeri",82.45491,9.75,55.25,65,"too big",27.20491,126.853707692308
"2014-12_Geographe.Bay_stereoBRUVs","11R4","Pomacentridae","Chromis","klunzingeri",86.57033,9.75,55.25,65,"too big",31.32033,133.185123076923
"2014-12_Geographe.Bay_stereoBRUVs","11R4","Pomacentridae","Chromis","klunzingeri",78.10257,9.75,55.25,65,"too big",22.85257,120.1578
"2014-12_Geographe.Bay_stereoBRUVs","11R4","Pomacentridae","Chromis","klunzingeri",81.74543,9.75,55.25,65,"too big",26.49543,125.7622
"2014-12_Geographe.Bay_stereoBRUVs","11R4","Pomacentridae","Chromis","klunzingeri",86.23625,9.75,55.25,65,"too big",30.98625,132.671153846154
