"sample","filename","period","periodtime","family","genus","species","maxn","campaignid","latitude","longitude","date","time","location","site","depth","observer","successful.count","successful.length","comment"
"271","271_L21.avi","1","36.44367","Carangidae","Pseudocaranx","spp",3,"2014-12_Geographe.Bay_stereoBRUVs","-33.5937","115.2133167","20141212","06:06:00","Geographe.Bay",NA,"27.3","Laura","Yes","Yes",NA
"271","271_L21.avi","1","7.17662","Carangidae","Seriola","hippos",2,"2014-12_Geographe.Bay_stereoBRUVs","-33.5937","115.2133167","20141212","06:06:00","Geographe.Bay",NA,"27.3","Laura","Yes","Yes",NA
"271","271_L21.avi","1","22.67545","Chaetodontidae","Chelmonops","curiosus",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.5937","115.2133167","20141212","06:06:00","Geographe.Bay",NA,"27.3","Laura","Yes","Yes",NA
"271","271_L21.avi","1","18.37727","Glaucosomatidae","Glaucosoma","hebraicum",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.5937","115.2133167","20141212","06:06:00","Geographe.Bay",NA,"27.3","Laura","Yes","Yes",NA
"271","271_L21.avi","1","1.09443","Labridae","Austrolabrus","maculatus",2,"2014-12_Geographe.Bay_stereoBRUVs","-33.5937","115.2133167","20141212","06:06:00","Geographe.Bay",NA,"27.3","Laura","Yes","Yes",NA
"271","271_L21.avi","1","0.99043","Labridae","Bodianus","frenchii",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.5937","115.2133167","20141212","06:06:00","Geographe.Bay",NA,"27.3","Laura","Yes","Yes",NA
"271","271_L21.avi","1","1.12001","Labridae","Choerodon","rubescens",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.5937","115.2133167","20141212","06:06:00","Geographe.Bay",NA,"27.3","Laura","Yes","Yes",NA
"271","271_L21.avi","1","52.52141","Labridae","Coris","auricularis",39,"2014-12_Geographe.Bay_stereoBRUVs","-33.5937","115.2133167","20141212","06:06:00","Geographe.Bay",NA,"27.3","Laura","Yes","Yes",NA
"271","271_L21.avi","1","14.33990","Labridae","Notolabrus","parilus",2,"2014-12_Geographe.Bay_stereoBRUVs","-33.5937","115.2133167","20141212","06:06:00","Geographe.Bay",NA,"27.3","Laura","Yes","Yes",NA
"271","271_L21.avi","1","34.72361","Labridae","Ophthalmolepis","lineolatus",6,"2014-12_Geographe.Bay_stereoBRUVs","-33.5937","115.2133167","20141212","06:06:00","Geographe.Bay",NA,"27.3","Laura","Yes","Yes",NA
"271","271_L21.avi","1","50.06284","Labridae","Pseudolabrus","biserialis",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.5937","115.2133167","20141212","06:06:00","Geographe.Bay",NA,"27.3","Laura","Yes","Yes",NA
"271","271_L21.avi","1","44.63408","Monacanthidae","Meuschenia","galii",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.5937","115.2133167","20141212","06:06:00","Geographe.Bay",NA,"27.3","Laura","Yes","Yes",NA
"271","271_L21.avi","1","2.03704","Mullidae","Upeneichthys","vlamingii",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.5937","115.2133167","20141212","06:06:00","Geographe.Bay",NA,"27.3","Laura","Yes","Yes",NA
"271","271_L21.avi","1","57.44077","Myliobatidae","Myliobatis","tenuicaudatus",3,"2014-12_Geographe.Bay_stereoBRUVs","-33.5937","115.2133167","20141212","06:06:00","Geographe.Bay",NA,"27.3","Laura","Yes","Yes",NA
"271","271_L21.avi","1","9.35046","Parascylliidae","Parascyllium","variolatum",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.5937","115.2133167","20141212","06:06:00","Geographe.Bay",NA,"27.3","Laura","Yes","Yes",NA
"271","271_L21.avi","1","1.49816","Pomacentridae","Chromis","klunzingeri",22,"2014-12_Geographe.Bay_stereoBRUVs","-33.5937","115.2133167","20141212","06:06:00","Geographe.Bay",NA,"27.3","Laura","Yes","Yes",NA
"271","271_L21.avi","1","42.63653","Scorpididae","Neatypus","obliquus",8,"2014-12_Geographe.Bay_stereoBRUVs","-33.5937","115.2133167","20141212","06:06:00","Geographe.Bay",NA,"27.3","Laura","Yes","Yes",NA
"271","271_L21.avi","1","52.76999","Sparidae","Chrysophrys","auratus",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.5937","115.2133167","20141212","06:06:00","Geographe.Bay",NA,"27.3","Laura","Yes","Yes",NA
"271","271_L21.avi","1","25.76855","Urolophidae","Trygonoptera","ovalis",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.5937","115.2133167","20141212","06:06:00","Geographe.Bay",NA,"27.3","Laura","Yes","Yes",NA
"272","272_L25.avi","1","16.07218","Carangidae","Pseudocaranx","spp",10,"2014-12_Geographe.Bay_stereoBRUVs","-33.3815","115.4879333","20141214","08:37:00","Geographe.Bay",NA,"11.7","Lizzy","Yes","Yes",NA
"272","272_L25.avi","1","16.03715","Dasyatidae","Dasyatis","brevicaudata",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.3815","115.4879333","20141214","08:37:00","Geographe.Bay",NA,"11.7","Lizzy","Yes","Yes",NA
"272","272_L25.avi","1","1.18285","Gerreidae","Parequula","melbournensis",11,"2014-12_Geographe.Bay_stereoBRUVs","-33.3815","115.4879333","20141214","08:37:00","Geographe.Bay",NA,"11.7","Lizzy","Yes","Yes",NA
"272","272_L25.avi","1","24.42720","Heterodontidae","Heterodontus","portusjacksoni",2,"2014-12_Geographe.Bay_stereoBRUVs","-33.3815","115.4879333","20141214","08:37:00","Geographe.Bay",NA,"11.7","Lizzy","Yes","Yes",NA
"272","272_L25.avi","1","2.90513","Labridae","Austrolabrus","maculatus",2,"2014-12_Geographe.Bay_stereoBRUVs","-33.3815","115.4879333","20141214","08:37:00","Geographe.Bay",NA,"11.7","Lizzy","Yes","Yes",NA
"272","272_L25.avi","1","25.55722","Labridae","Coris","auricularis",14,"2014-12_Geographe.Bay_stereoBRUVs","-33.3815","115.4879333","20141214","08:37:00","Geographe.Bay",NA,"11.7","Lizzy","Yes","Yes",NA
"272","272_L25.avi","1","18.66088","Labridae","Eupetrichthys","angustipes",2,"2014-12_Geographe.Bay_stereoBRUVs","-33.3815","115.4879333","20141214","08:37:00","Geographe.Bay",NA,"11.7","Lizzy","Yes","Yes",NA
"272","272_L25.avi","1","12.91403","Labridae","Notolabrus","parilus",3,"2014-12_Geographe.Bay_stereoBRUVs","-33.3815","115.4879333","20141214","08:37:00","Geographe.Bay",NA,"11.7","Lizzy","Yes","Yes",NA
"272","272_L25.avi","1","27.67212","Labridae","Ophthalmolepis","lineolatus",5,"2014-12_Geographe.Bay_stereoBRUVs","-33.3815","115.4879333","20141214","08:37:00","Geographe.Bay",NA,"11.7","Lizzy","Yes","Yes",NA
"272","272_L25.avi","1","50.56334","Monacanthidae","Acanthaluteres","brownii",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.3815","115.4879333","20141214","08:37:00","Geographe.Bay",NA,"11.7","Lizzy","Yes","Yes",NA
"272","272_L25.avi","1","3.36892","Monacanthidae","Scobinichthys","granulatus",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.3815","115.4879333","20141214","08:37:00","Geographe.Bay",NA,"11.7","Lizzy","Yes","Yes",NA
"272","272_L25.avi","1","0.02113","Mullidae","Upeneichthys","vlamingii",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.3815","115.4879333","20141214","08:37:00","Geographe.Bay",NA,"11.7","Lizzy","Yes","Yes",NA
"272","272_L25.avi","1","49.61906","Scorpididae","Neatypus","obliquus",2,"2014-12_Geographe.Bay_stereoBRUVs","-33.3815","115.4879333","20141214","08:37:00","Geographe.Bay",NA,"11.7","Lizzy","Yes","Yes",NA
"272","272_L25.avi","1","21.39084","Trygonorrhinidae","Trygonorrhina","dumerilii",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.3815","115.4879333","20141214","08:37:00","Geographe.Bay",NA,"11.7","Lizzy","Yes","Yes",NA
"28","28_L15.avi","1","21.92971","Carangidae","Pseudocaranx","spp",3,"2014-12_Geographe.Bay_stereoBRUVs","-33.42715","115.2872833","20141211","07:07:00","Geographe.Bay",NA,"34","Lizzy","Yes","Yes",NA
"28","28_L15.avi","1","0.32922","Chaetodontidae","Chelmonops","curiosus",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.42715","115.2872833","20141211","07:07:00","Geographe.Bay",NA,"34","Lizzy","Yes","Yes",NA
"28","28_L15.avi","1","21.53820","Gerreidae","Parequula","melbournensis",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.42715","115.2872833","20141211","07:07:00","Geographe.Bay",NA,"34","Lizzy","Yes","Yes",NA
"28","28_L15.avi","1","4.99499","Labridae","Austrolabrus","maculatus",2,"2014-12_Geographe.Bay_stereoBRUVs","-33.42715","115.2872833","20141211","07:07:00","Geographe.Bay",NA,"34","Lizzy","Yes","Yes",NA
"28","28_L15.avi","1","11.24680","Labridae","Bodianus","frenchii",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.42715","115.2872833","20141211","07:07:00","Geographe.Bay",NA,"34","Lizzy","Yes","Yes",NA
"28","28_L15.avi","1","41.56935","Labridae","Coris","auricularis",5,"2014-12_Geographe.Bay_stereoBRUVs","-33.42715","115.2872833","20141211","07:07:00","Geographe.Bay",NA,"34","Lizzy","Yes","Yes",NA
"28","28_L15.avi","1","0.18407","Labridae","Eupetrichthys","angustipes",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.42715","115.2872833","20141211","07:07:00","Geographe.Bay",NA,"34","Lizzy","Yes","Yes",NA
"28","28_L15.avi","1","1.57713","Labridae","Notolabrus","parilus",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.42715","115.2872833","20141211","07:07:00","Geographe.Bay",NA,"34","Lizzy","Yes","Yes",NA
"28","28_L15.avi","1","44.49505","Labridae","Ophthalmolepis","lineolatus",4,"2014-12_Geographe.Bay_stereoBRUVs","-33.42715","115.2872833","20141211","07:07:00","Geographe.Bay",NA,"34","Lizzy","Yes","Yes",NA
"28","28_L15.avi","1","5.26805","Monacanthidae","Scobinichthys","granulatus",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.42715","115.2872833","20141211","07:07:00","Geographe.Bay",NA,"34","Lizzy","Yes","Yes",NA
"28","28_L15.avi","1","41.66222","Mullidae","Parupeneus","chrysopleuron",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.42715","115.2872833","20141211","07:07:00","Geographe.Bay",NA,"34","Lizzy","Yes","Yes",NA
"28","28_L15.avi","1","53.88611","Mullidae","Upeneichthys","vlamingii",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.42715","115.2872833","20141211","07:07:00","Geographe.Bay",NA,"34","Lizzy","Yes","Yes",NA
"28","28_L15.avi","1","47.79502","Neosebastidae","Neosebastes","pandus",2,"2014-12_Geographe.Bay_stereoBRUVs","-33.42715","115.2872833","20141211","07:07:00","Geographe.Bay",NA,"34","Lizzy","Yes","Yes",NA
"28","28_L15.avi","1","16.17784","Odacidae","Heteroscarus","acroptilus",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.42715","115.2872833","20141211","07:07:00","Geographe.Bay",NA,"34","Lizzy","Yes","Yes",NA
"28","28_L15.avi","1","14.29596","Pempherididae","Pempheris","klunzingeri",10,"2014-12_Geographe.Bay_stereoBRUVs","-33.42715","115.2872833","20141211","07:07:00","Geographe.Bay",NA,"34","Lizzy","Yes","Yes",NA
"28","28_L15.avi","1","4.84484","Scorpididae","Neatypus","obliquus",16,"2014-12_Geographe.Bay_stereoBRUVs","-33.42715","115.2872833","20141211","07:07:00","Geographe.Bay",NA,"34","Lizzy","Yes","Yes",NA
"28","28_L15.avi","1","2.32177","Serranidae","Caesioperca","sp1",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.42715","115.2872833","20141211","07:07:00","Geographe.Bay",NA,"34","Lizzy","Yes","Yes",NA
"282","282_L15.avi","1","47.34345","Carangidae","Pseudocaranx","spp",9,"2014-12_Geographe.Bay_stereoBRUVs","-33.5571833","115.3322333","20141217","08:02:00","Geographe.Bay",NA,"18.2","Laura","Yes","Yes",NA
"282","282_L15.avi","1","2.00645","Gerreidae","Parequula","melbournensis",3,"2014-12_Geographe.Bay_stereoBRUVs","-33.5571833","115.3322333","20141217","08:02:00","Geographe.Bay",NA,"18.2","Laura","Yes","Yes",NA
"282","282_L15.avi","1","8.17317","Labridae","Austrolabrus","maculatus",2,"2014-12_Geographe.Bay_stereoBRUVs","-33.5571833","115.3322333","20141217","08:02:00","Geographe.Bay",NA,"18.2","Laura","Yes","Yes",NA
"282","282_L15.avi","1","33.34557","Labridae","Coris","auricularis",3,"2014-12_Geographe.Bay_stereoBRUVs","-33.5571833","115.3322333","20141217","08:02:00","Geographe.Bay",NA,"18.2","Laura","Yes","Yes",NA
"282","282_L15.avi","1","3.19319","Labridae","Eupetrichthys","angustipes",2,"2014-12_Geographe.Bay_stereoBRUVs","-33.5571833","115.3322333","20141217","08:02:00","Geographe.Bay",NA,"18.2","Laura","Yes","Yes",NA
"282","282_L15.avi","1","11.24569","Labridae","Notolabrus","parilus",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.5571833","115.3322333","20141217","08:02:00","Geographe.Bay",NA,"18.2","Laura","Yes","Yes",NA
"282","282_L15.avi","1","32.69937","Labridae","Ophthalmolepis","lineolatus",3,"2014-12_Geographe.Bay_stereoBRUVs","-33.5571833","115.3322333","20141217","08:02:00","Geographe.Bay",NA,"18.2","Laura","Yes","Yes",NA
"282","282_L15.avi","1","39.59682","Monacanthidae","Acanthaluteres","vittiger",3,"2014-12_Geographe.Bay_stereoBRUVs","-33.5571833","115.3322333","20141217","08:02:00","Geographe.Bay",NA,"18.2","Laura","Yes","Yes",NA
"282","282_L15.avi","1","3.57246","Monacanthidae","Scobinichthys","granulatus",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.5571833","115.3322333","20141217","08:02:00","Geographe.Bay",NA,"18.2","Laura","Yes","Yes",NA
"282","282_L15.avi","1","35.62563","Mullidae","Upeneichthys","vlamingii",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.5571833","115.3322333","20141217","08:02:00","Geographe.Bay",NA,"18.2","Laura","Yes","Yes",NA
"282","282_L15.avi","1","4.51396","Serranidae","Hypoplectrodes","nigroruber",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.5571833","115.3322333","20141217","08:02:00","Geographe.Bay",NA,"18.2","Laura","Yes","Yes",NA
"282","282_L15.avi","1","49.18363","Sphyraenidae","Sphyraena","novaehollandiae",11,"2014-12_Geographe.Bay_stereoBRUVs","-33.5571833","115.3322333","20141217","08:02:00","Geographe.Bay",NA,"18.2","Laura","Yes","Yes",NA
"282","282_L15.avi","1","20.69681","Trygonorrhinidae","Trygonorrhina","dumerilii",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.5571833","115.3322333","20141217","08:02:00","Geographe.Bay",NA,"18.2","Laura","Yes","Yes",NA
"287","287_L13.avi","1","38.63586","Carangidae","Pseudocaranx","spp",4,"2014-12_Geographe.Bay_stereoBRUVs","-33.5940333","115.2189","20141215","10:50:00","Geographe.Bay",NA,"16.4","Lizzy","Yes","Yes",NA
"287","287_L13.avi","1","36.27238","Chaetodontidae","Chelmonops","curiosus",2,"2014-12_Geographe.Bay_stereoBRUVs","-33.5940333","115.2189","20141215","10:50:00","Geographe.Bay",NA,"16.4","Lizzy","Yes","Yes",NA
"287","287_L13.avi","1","0.12179","Cheilodactylidae","Dactylophora","nigricans",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.5940333","115.2189","20141215","10:50:00","Geographe.Bay",NA,"16.4","Lizzy","Yes","Yes",NA
"287","287_L13.avi","1","0.30697","Labridae","Austrolabrus","maculatus",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.5940333","115.2189","20141215","10:50:00","Geographe.Bay",NA,"16.4","Lizzy","Yes","Yes",NA
"287","287_L13.avi","1","59.98332","Labridae","Bodianus","frenchii",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.5940333","115.2189","20141215","10:50:00","Geographe.Bay",NA,"16.4","Lizzy","Yes","Yes",NA
"287","287_L13.avi","1","51.49094","Labridae","Coris","auricularis",18,"2014-12_Geographe.Bay_stereoBRUVs","-33.5940333","115.2189","20141215","10:50:00","Geographe.Bay",NA,"16.4","Lizzy","Yes","Yes",NA
"287","287_L13.avi","1","0.24914","Labridae","Notolabrus","parilus",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.5940333","115.2189","20141215","10:50:00","Geographe.Bay",NA,"16.4","Lizzy","Yes","Yes",NA
"287","287_L13.avi","1","43.21321","Labridae","Ophthalmolepis","lineolatus",7,"2014-12_Geographe.Bay_stereoBRUVs","-33.5940333","115.2189","20141215","10:50:00","Geographe.Bay",NA,"16.4","Lizzy","Yes","Yes",NA
"287","287_L13.avi","1","43.44289","Labridae","Pseudolabrus","biserialis",2,"2014-12_Geographe.Bay_stereoBRUVs","-33.5940333","115.2189","20141215","10:50:00","Geographe.Bay",NA,"16.4","Lizzy","Yes","Yes",NA
"287","287_L13.avi","1","38.19486","Monacanthidae","Meuschenia","flavolineata",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.5940333","115.2189","20141215","10:50:00","Geographe.Bay",NA,"16.4","Lizzy","Yes","Yes",NA
"287","287_L13.avi","1","34.22033","Monacanthidae","Meuschenia","galii",2,"2014-12_Geographe.Bay_stereoBRUVs","-33.5940333","115.2189","20141215","10:50:00","Geographe.Bay",NA,"16.4","Lizzy","Yes","Yes",NA
"287","287_L13.avi","1","0.36370","Pomacentridae","Chromis","klunzingeri",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.5940333","115.2189","20141215","10:50:00","Geographe.Bay",NA,"16.4","Lizzy","Yes","Yes",NA
"287","287_L13.avi","1","18.19987","Scorpididae","Neatypus","obliquus",47,"2014-12_Geographe.Bay_stereoBRUVs","-33.5940333","115.2189","20141215","10:50:00","Geographe.Bay",NA,"16.4","Lizzy","Yes","Yes",NA
"287","287_L13.avi","1","7.95518","Scorpididae","Tilodon","sexfasciatus",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.5940333","115.2189","20141215","10:50:00","Geographe.Bay",NA,"16.4","Lizzy","Yes","Yes",NA
"287","287_L13.avi","1","49.10021","Sparidae","Chrysophrys","auratus",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.5940333","115.2189","20141215","10:50:00","Geographe.Bay",NA,"16.4","Lizzy","Yes","Yes",NA
"288","288_L5.avi","1","25.29474","Carangidae","Pseudocaranx","spp",6,"2014-12_Geographe.Bay_stereoBRUVs","-33.4709833","115.4775833","20141216","09:29:00","Geographe.Bay",NA,"14.3","Laura","Yes","Yes",NA
"288","288_L5.avi","1","0.09065","Carangidae","Seriola","hippos",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.4709833","115.4775833","20141216","09:29:00","Geographe.Bay",NA,"14.3","Laura","Yes","Yes",NA
"288","288_L5.avi","1","25.29474","Carcharhinidae","Galeocerdo","cuvier",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.4709833","115.4775833","20141216","09:29:00","Geographe.Bay",NA,"14.3","Laura","Yes","Yes",NA
"288","288_L5.avi","1","14.98220","Gerreidae","Parequula","melbournensis",3,"2014-12_Geographe.Bay_stereoBRUVs","-33.4709833","115.4775833","20141216","09:29:00","Geographe.Bay",NA,"14.3","Laura","Yes","Yes",NA
"288","288_L5.avi","1","26.37693","Labridae","Choerodon","rubescens",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.4709833","115.4775833","20141216","09:29:00","Geographe.Bay",NA,"14.3","Laura","Yes","Yes",NA
"288","288_L5.avi","1","16.11222","Labridae","Coris","auricularis",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.4709833","115.4775833","20141216","09:29:00","Geographe.Bay",NA,"14.3","Laura","Yes","Yes",NA
"288","288_L5.avi","1","8.81937","Labridae","Halichoeres","brownfieldi",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.4709833","115.4775833","20141216","09:29:00","Geographe.Bay",NA,"14.3","Laura","Yes","Yes",NA
"288","288_L5.avi","1","35.70626","Labridae","Notolabrus","parilus",2,"2014-12_Geographe.Bay_stereoBRUVs","-33.4709833","115.4775833","20141216","09:29:00","Geographe.Bay",NA,"14.3","Laura","Yes","Yes",NA
"288","288_L5.avi","1","13.67868","Labridae","Ophthalmolepis","lineolatus",3,"2014-12_Geographe.Bay_stereoBRUVs","-33.4709833","115.4775833","20141216","09:29:00","Geographe.Bay",NA,"14.3","Laura","Yes","Yes",NA
"288","288_L5.avi","1","34.16361","Monacanthidae","Scobinichthys","granulatus",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.4709833","115.4775833","20141216","09:29:00","Geographe.Bay",NA,"14.3","Laura","Yes","Yes",NA
"288","288_L5.avi","1","30.37037","Myliobatidae","Myliobatis","tenuicaudatus",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.4709833","115.4775833","20141216","09:29:00","Geographe.Bay",NA,"14.3","Laura","Yes","Yes",NA
"288","288_L5.avi","1","35.50439","Scorpididae","Neatypus","obliquus",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.4709833","115.4775833","20141216","09:29:00","Geographe.Bay",NA,"14.3","Laura","Yes","Yes",NA
"29","29_L23.avi","1","50.15293","Carangidae","Pseudocaranx","spp",7,"2014-12_Geographe.Bay_stereoBRUVs","-33.4869667","115.1764","20141209","10:30:00","Geographe.Bay",NA,"34.3","Lauren","Yes","Yes",NA
"29","29_L23.avi","1","24.04460","Heterodontidae","Heterodontus","portusjacksoni",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.4869667","115.1764","20141209","10:30:00","Geographe.Bay",NA,"34.3","Lauren","Yes","Yes",NA
"29","29_L23.avi","1","4.12301","Labridae","Austrolabrus","maculatus",3,"2014-12_Geographe.Bay_stereoBRUVs","-33.4869667","115.1764","20141209","10:30:00","Geographe.Bay",NA,"34.3","Lauren","Yes","Yes",NA
"29","29_L23.avi","1","6.34968","Labridae","Bodianus","frenchii",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.4869667","115.1764","20141209","10:30:00","Geographe.Bay",NA,"34.3","Lauren","Yes","Yes",NA
"29","29_L23.avi","1","45.09120","Labridae","Choerodon","rubescens",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.4869667","115.1764","20141209","10:30:00","Geographe.Bay",NA,"34.3","Lauren","Yes","Yes",NA
"29","29_L23.avi","1","48.41175","Labridae","Coris","auricularis",8,"2014-12_Geographe.Bay_stereoBRUVs","-33.4869667","115.1764","20141209","10:30:00","Geographe.Bay",NA,"34.3","Lauren","Yes","Yes",NA
"29","29_L23.avi","1","2.21221","Labridae","Ophthalmolepis","lineolatus",4,"2014-12_Geographe.Bay_stereoBRUVs","-33.4869667","115.1764","20141209","10:30:00","Geographe.Bay",NA,"34.3","Lauren","Yes","Yes",NA
"29","29_L23.avi","1","22.66377","Labridae","Pseudolabrus","biserialis",3,"2014-12_Geographe.Bay_stereoBRUVs","-33.4869667","115.1764","20141209","10:30:00","Geographe.Bay",NA,"34.3","Lauren","Yes","Yes",NA
"29","29_L23.avi","1","11.10333","Muraenidae","Gymnothorax","woodwardi",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.4869667","115.1764","20141209","10:30:00","Geographe.Bay",NA,"34.3","Lauren","Yes","Yes",NA
"29","29_L23.avi","1","8.85441","Neosebastidae","Neosebastes","pandus",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.4869667","115.1764","20141209","10:30:00","Geographe.Bay",NA,"34.3","Lauren","Yes","Yes",NA
