OpCode	PeriodIndex	Period	FilenameStart	FrameStart	TimeStart	FilenameEnd	FrameEnd	TimeEnd	HasEnd
25	0	P1	25_L19.avi	9167	5.09788	25_L19.avi	117136	65.14070	1
GBR2-4	0	P1	GBR2-4_L25.avi	11820	6.57324	GBR2-4_L25.avi	119739	66.58825	1
60	0	P1	60_L11.avi	5912	3.28773	60_L11.avi	114419	63.62974	1
391	0	P1	391_L21.avi	3906	2.17217	391_L21.avi	111973	62.26949	1
114	0	P1	114_R24.avi	4739	2.63541	114_R24.avi	112715	62.68213	1
240	0	P1	240_R14.avi	11238	6.24958	240_R14.avi	119269	66.32688	1
144	0	P1	144_L13.avi	5165	2.87232	144_L13.avi	113159	62.92904	1
208	0	P1	208_L19.avi	4446	2.47247	208_L19.avi	112363	62.48638	1
474	0	Time Seabed	474_L21.avi	9407	5.23134	474_L21.avi	117299	65.23134	1
167	0	Time Seabed	167_L21.avi	9018	5.01502	167_L21.avi	116910	65.01501	1
RC1	0	Time Seabed	RC1_L17.avi	4701	2.61428	RC1_L17.avi	112593	62.61428	1
271	0	Time Seabed	271_L21.avi	2469	1.37304	271_L21.avi	110361	61.37304	1
234	0	Time Seabed	234_L13.avi	11472	6.37971	234_L13.avi	119364	66.37971	1
764	0	P1	764_L11.avi	4875	2.71104	764_L11.avi	112804	62.73162	1
1038	0	Time Seabed	1038_L9.avi	3417	1.90023	1038_L9.avi	111309	61.90023	1
451	0	P1	451_L23.avi	8155	4.53509	451_L23.avi	116317	64.68524	1
864	0	Time Seabed	864_L23.avi	8047	4.47503	864_L23.avi	115939	64.47503	1
76	0	P1	76_L13.avi	5674	3.15538	76_L13.avi	113588	63.16761	1
70	0	P1	70_L9.avi	10856	6.03715	70_L9.avi	118830	66.08275	1
810	0	P1	810_L5.avi	1577	0.87699	810_L5.avi	102710	57.11823	1
102	0	P1	102_L25.avi	9598	5.33756	102_L25.avi	117511	65.34924	1
42	0	Time Seabed	42_L23.avi	2759	1.53431	42_L23.avi	110651	61.53431	1
67	0	P1	67_L15.avi	8077	4.49171	67_L15.avi	115969	64.49171	1
108	0	Time Seabed	108_L9.avi	5851	3.25381	108_L9.avi	113743	63.25381	1
40	0	P1	40_L19.avi	14073	7.82616	40_L19.avi	122021	67.85730	1
587	0	P1	587_L11.avi	5899	3.28050	587_L11.avi	113807	63.28940	1
116	0	Time Seabed	116_L5.avi	7738	4.30319	116_L5.avi	115630	64.30319	1
755	0	P1	755_L17.avi	8097	4.50284	755_L17.avi	116069	64.54733	1
634	0	Time seabed	634_L15.avi	7789	4.33155	634_L15.avi	115681	64.33155	1
736	0	P1	736_L5.avi	6530	3.63141	736_L5.avi	114498	63.67367	1
599	0	599	599_L11.avi	3061	1.70226	599_L11.avi	110953	61.70226	1
288	0	Time Seabed	288_L5.avi	2569	1.42865	288_L5.avi	110461	61.42865	1
