OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
GBR4-2	3	0	671.63498	687.93687	481.82510	642.88613
GBR4-2	3	1	358.93536	831.61218	136.27376	728.11725
GBR4-2	4	0	1263.22560	475.31567	1429.58302	522.10823
GBR4-2	4	1	1311.28644	402.05750	1504.41191	452.90868
GBR4-2	5	0	1228.89734	599.05299	1056.12167	622.18715
GBR4-2	5	1	1408.97338	549.13191	1277.56654	591.74746
GBR4-2	6	0	1073.15589	247.17024	1385.85551	277.60992
GBR4-2	7	0	1601.21673	459.03044	1303.11787	511.38670
GBR4-2	7	1	1798.32700	457.81285	1546.46388	528.43292
GBR4-2	8	0	1505.09506	205.77227	1499.01141	243.51747
GBR4-2	8	1	1343.26996	239.86471	1321.36882	270.30440
