"campaignid","sample","family","genus","species","maxn"
"2014-12_Geographe.Bay_stereoBRUVs","37","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","375","Gerreidae","Parequula","melbournensis",16
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Austrolabrus","maculatus",4
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Coris","auricularis",5
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","375","Labridae","Ophthalmolepis","lineolatus",1
"2014-12_Geographe.Bay_stereoBRUVs","375","Monacanthidae","Acanthaluteres","vittiger",2
"2014-12_Geographe.Bay_stereoBRUVs","375","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","375","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","375","Nemipteridae","Pentapodus","vitta",2
"2014-12_Geographe.Bay_stereoBRUVs","375","Aracanidae","Anoplocapros","amygdaloides",2
"2014-12_Geographe.Bay_stereoBRUVs","375","Ostraciidae","Aracana","aurita",1
"2014-12_Geographe.Bay_stereoBRUVs","375","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","378","Carangidae","Pseudocaranx","spp",18
"2014-12_Geographe.Bay_stereoBRUVs","378","Carangidae","Seriola","hippos",1
"2014-12_Geographe.Bay_stereoBRUVs","378","Gerreidae","Parequula","melbournensis",3
"2014-12_Geographe.Bay_stereoBRUVs","378","Labridae","Coris","auricularis",4
"2014-12_Geographe.Bay_stereoBRUVs","378","Labridae","Notolabrus","parilus",1
"2014-12_Geographe.Bay_stereoBRUVs","378","Labridae","Ophthalmolepis","lineolatus",4
"2014-12_Geographe.Bay_stereoBRUVs","378","Monacanthidae","Acanthaluteres","vittiger",1
"2014-12_Geographe.Bay_stereoBRUVs","378","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","378","Aracanidae","Anoplocapros","amygdaloides",1
"2014-12_Geographe.Bay_stereoBRUVs","378","Sphyraenidae","Sphyraena","novaehollandiae",70
"2014-12_Geographe.Bay_stereoBRUVs","378","Triakidae","Mustelus","antarcticus",1
"2014-12_Geographe.Bay_stereoBRUVs","378","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","378","Urolophidae","Trygonoptera","ovalis",1
"2014-12_Geographe.Bay_stereoBRUVs","38","Carangidae","Pseudocaranx","spp",16
"2014-12_Geographe.Bay_stereoBRUVs","38","Dasyatidae","Bathytoshia","brevicaudata",1
"2014-12_Geographe.Bay_stereoBRUVs","38","Diodontidae","Diodon","nicthemerus",2
"2014-12_Geographe.Bay_stereoBRUVs","38","Gerreidae","Parequula","melbournensis",3
"2014-12_Geographe.Bay_stereoBRUVs","38","Monacanthidae","Acanthaluteres","brownii",1
"2014-12_Geographe.Bay_stereoBRUVs","38","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","38","Neosebastidae","Neosebastes","pandus",1
"2014-12_Geographe.Bay_stereoBRUVs","38","Aracanidae","Caprichthys","gymnura",1
"2014-12_Geographe.Bay_stereoBRUVs","38","Parascylliidae","Parascyllium","ferrugineum",1
"2014-12_Geographe.Bay_stereoBRUVs","38","Platycephalidae","Platycephalus","spp",2
"2014-12_Geographe.Bay_stereoBRUVs","38","Trygonorrhinidae","Trygonorrhina","dumerilii",4
"2014-12_Geographe.Bay_stereoBRUVs","38","Urolophidae","Trygonoptera","personata",1
"2014-12_Geographe.Bay_stereoBRUVs","384","Carangidae","Pseudocaranx","spp",12
"2014-12_Geographe.Bay_stereoBRUVs","384","Carangidae","Seriola","hippos",1
"2014-12_Geographe.Bay_stereoBRUVs","384","Chaetodontidae","Chelmonops","curiosus",1
"2014-12_Geographe.Bay_stereoBRUVs","384","Cheilodactylidae","Nemadactylus","valenciennesi",1
"2014-12_Geographe.Bay_stereoBRUVs","384","Glaucosomatidae","Glaucosoma","hebraicum",2
"2014-12_Geographe.Bay_stereoBRUVs","384","Haemulidae","Plectorhinchus","flavomaculatus",1
"2014-12_Geographe.Bay_stereoBRUVs","384","Labridae","Austrolabrus","maculatus",2
"2014-12_Geographe.Bay_stereoBRUVs","384","Labridae","Bodianus","frenchii",1
"2014-12_Geographe.Bay_stereoBRUVs","384","Labridae","Coris","auricularis",6
"2014-12_Geographe.Bay_stereoBRUVs","384","Labridae","Notolabrus","parilus",2
"2014-12_Geographe.Bay_stereoBRUVs","384","Labridae","Ophthalmolepis","lineolatus",2
"2014-12_Geographe.Bay_stereoBRUVs","384","Labridae","Pseudolabrus","biserialis",1
"2014-12_Geographe.Bay_stereoBRUVs","384","Monacanthidae","Acanthaluteres","brownii",1
"2014-12_Geographe.Bay_stereoBRUVs","384","Monacanthidae","Meuschenia","galii",1
"2014-12_Geographe.Bay_stereoBRUVs","384","Monacanthidae","Scobinichthys","granulatus",1
"2014-12_Geographe.Bay_stereoBRUVs","384","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","384","Parascylliidae","Parascyllium","variolatum",1
"2014-12_Geographe.Bay_stereoBRUVs","384","Pempherididae","Pempheris","klunzingeri",28
"2014-12_Geographe.Bay_stereoBRUVs","384","Plesiopidae","Trachinops","noarlungae",2
"2014-12_Geographe.Bay_stereoBRUVs","384","Pomacentridae","Parma","victoriae",1
"2014-12_Geographe.Bay_stereoBRUVs","384","Scorpididae","Neatypus","obliquus",13
"2014-12_Geographe.Bay_stereoBRUVs","384","Serranidae","Epinephelides","armatus",1
"2014-12_Geographe.Bay_stereoBRUVs","39","Carangidae","Pseudocaranx","spp",1
"2014-12_Geographe.Bay_stereoBRUVs","39","Gerreidae","Parequula","melbournensis",18
"2014-12_Geographe.Bay_stereoBRUVs","39","Labridae","Austrolabrus","maculatus",1
"2014-12_Geographe.Bay_stereoBRUVs","39","Labridae","Choerodon","rubescens",1
"2014-12_Geographe.Bay_stereoBRUVs","39","Labridae","Coris","auricularis",5
"2014-12_Geographe.Bay_stereoBRUVs","39","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","39","Labridae","Halichoeres","brownfieldi",1
"2014-12_Geographe.Bay_stereoBRUVs","39","Labridae","Notolabrus","parilus",3
"2014-12_Geographe.Bay_stereoBRUVs","39","Labridae","Ophthalmolepis","lineolatus",5
"2014-12_Geographe.Bay_stereoBRUVs","39","Monacanthidae","Chaetodermis","penicilligerus",1
"2014-12_Geographe.Bay_stereoBRUVs","39","Monacanthidae","Scobinichthys","granulatus",1
"2014-12_Geographe.Bay_stereoBRUVs","39","Mullidae","Upeneichthys","vlamingii",2
"2014-12_Geographe.Bay_stereoBRUVs","39","Scorpididae","Neatypus","obliquus",5
"2014-12_Geographe.Bay_stereoBRUVs","39","Sparidae","Chrysophrys","auratus",1
"2014-12_Geographe.Bay_stereoBRUVs","39","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","391","Carangidae","Pseudocaranx","spp",4
"2014-12_Geographe.Bay_stereoBRUVs","391","Gerreidae","Parequula","melbournensis",5
"2014-12_Geographe.Bay_stereoBRUVs","391","Labridae","Austrolabrus","maculatus",1
"2014-12_Geographe.Bay_stereoBRUVs","391","Labridae","Coris","auricularis",5
"2014-12_Geographe.Bay_stereoBRUVs","391","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","391","Labridae","Halichoeres","brownfieldi",1
"2014-12_Geographe.Bay_stereoBRUVs","391","Labridae","Notolabrus","parilus",3
"2014-12_Geographe.Bay_stereoBRUVs","391","Labridae","Ophthalmolepis","lineolatus",4
"2014-12_Geographe.Bay_stereoBRUVs","391","Monacanthidae","Acanthaluteres","vittiger",1
"2014-12_Geographe.Bay_stereoBRUVs","391","Monacanthidae","Scobinichthys","granulatus",1
"2014-12_Geographe.Bay_stereoBRUVs","391","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","391","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","391","Aracanidae","Anoplocapros","lenticularis",1
"2014-12_Geographe.Bay_stereoBRUVs","391","Pempherididae","Pempheris","klunzingeri",105
"2014-12_Geographe.Bay_stereoBRUVs","391","Pomacentridae","Chromis","klunzingeri",6
"2014-12_Geographe.Bay_stereoBRUVs","391","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","394","Carangidae","Pseudocaranx","spp",2
"2014-12_Geographe.Bay_stereoBRUVs","394","Gerreidae","Parequula","melbournensis",1
"2014-12_Geographe.Bay_stereoBRUVs","394","Glaucosomatidae","Glaucosoma","hebraicum",1
"2014-12_Geographe.Bay_stereoBRUVs","394","Labridae","Coris","auricularis",3
"2014-12_Geographe.Bay_stereoBRUVs","394","Labridae","Notolabrus","parilus",2
"2014-12_Geographe.Bay_stereoBRUVs","394","Labridae","Ophthalmolepis","lineolatus",1
"2014-12_Geographe.Bay_stereoBRUVs","394","Monacanthidae","Scobinichthys","granulatus",3
"2014-12_Geographe.Bay_stereoBRUVs","394","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","394","Ostraciidae","Aracana","aurita",1
"2014-12_Geographe.Bay_stereoBRUVs","394","Parascylliidae","Parascyllium","variolatum",1
"2014-12_Geographe.Bay_stereoBRUVs","394","Pempherididae","Pempheris","klunzingeri",37
"2014-12_Geographe.Bay_stereoBRUVs","394","Sphyraenidae","Sphyraena","novaehollandiae",4
"2014-12_Geographe.Bay_stereoBRUVs","394","Terapontidae","Pelsartia","humeralis",5
"2014-12_Geographe.Bay_stereoBRUVs","394","Trygonorrhinidae","Trygonorrhina","dumerilii",2
"2014-12_Geographe.Bay_stereoBRUVs","394","Urolophidae","Trygonoptera","ovalis",1
"2014-12_Geographe.Bay_stereoBRUVs","394","Urolophidae","Urolophus","circularis",1
"2014-12_Geographe.Bay_stereoBRUVs","4","Carangidae","Pseudocaranx","georgianus",8
"2014-12_Geographe.Bay_stereoBRUVs","4","Carangidae","Pseudocaranx","spp",1
"2014-12_Geographe.Bay_stereoBRUVs","4","Gerreidae","Parequula","melbournensis",9
"2014-12_Geographe.Bay_stereoBRUVs","4","Monacanthidae","Nelusetta","ayraud",1
"2014-12_Geographe.Bay_stereoBRUVs","4","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","4","Platycephalidae","Platycephalus","spp",2
"2014-12_Geographe.Bay_stereoBRUVs","4","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","40","Carangidae","Pseudocaranx","spp",5
"2014-12_Geographe.Bay_stereoBRUVs","40","Carangidae","Trachurus","novaezelandiae",1
"2014-12_Geographe.Bay_stereoBRUVs","40","Aracanidae","Anoplocapros","amygdaloides",1
"2014-12_Geographe.Bay_stereoBRUVs","40","Platycephalidae","Platycephalus","spp",5
"2014-12_Geographe.Bay_stereoBRUVs","40","Sillaginidae","Sillago","spp",16
"2014-12_Geographe.Bay_stereoBRUVs","40","Trygonorrhinidae","Trygonorrhina","dumerilii",2
"2014-12_Geographe.Bay_stereoBRUVs","40","Urolophidae","Trygonoptera","ovalis",1
"2014-12_Geographe.Bay_stereoBRUVs","400","Gerreidae","Parequula","melbournensis",18
"2014-12_Geographe.Bay_stereoBRUVs","400","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","400","Labridae","Notolabrus","parilus",2
"2014-12_Geographe.Bay_stereoBRUVs","400","Labridae","Ophthalmolepis","lineolatus",3
"2014-12_Geographe.Bay_stereoBRUVs","400","Muraenidae","Gymnothorax","woodwardi",1
"2014-12_Geographe.Bay_stereoBRUVs","400","Scorpididae","Neatypus","obliquus",7
"2014-12_Geographe.Bay_stereoBRUVs","407","Carangidae","Pseudocaranx","spp",4
"2014-12_Geographe.Bay_stereoBRUVs","407","Chaetodontidae","Chelmonops","curiosus",1
"2014-12_Geographe.Bay_stereoBRUVs","407","Labridae","Austrolabrus","maculatus",2
"2014-12_Geographe.Bay_stereoBRUVs","407","Labridae","Bodianus","frenchii",1
"2014-12_Geographe.Bay_stereoBRUVs","407","Labridae","Coris","auricularis",34
"2014-12_Geographe.Bay_stereoBRUVs","407","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","407","Labridae","Halichoeres","brownfieldi",1
"2014-12_Geographe.Bay_stereoBRUVs","407","Labridae","Notolabrus","parilus",1
"2014-12_Geographe.Bay_stereoBRUVs","407","Labridae","Ophthalmolepis","lineolatus",2
"2014-12_Geographe.Bay_stereoBRUVs","407","Labridae","Pseudolabrus","biserialis",3
"2014-12_Geographe.Bay_stereoBRUVs","407","Monacanthidae","Acanthaluteres","brownii",1
"2014-12_Geographe.Bay_stereoBRUVs","407","Monacanthidae","Acanthaluteres","vittiger",1
"2014-12_Geographe.Bay_stereoBRUVs","407","Monacanthidae","Meuschenia","flavolineata",1
"2014-12_Geographe.Bay_stereoBRUVs","407","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","407","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","407","Pomacentridae","Chromis","klunzingeri",4
"2014-12_Geographe.Bay_stereoBRUVs","407","Scorpididae","Neatypus","obliquus",3
"2014-12_Geographe.Bay_stereoBRUVs","407","Serranidae","Epinephelides","armatus",1
"2014-12_Geographe.Bay_stereoBRUVs","407","Sparidae","Chrysophrys","auratus",1
"2014-12_Geographe.Bay_stereoBRUVs","407","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","41","Carangidae","Trachurus","novaezelandiae",4
"2014-12_Geographe.Bay_stereoBRUVs","41","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","41","Platycephalidae","Platycephalus","spp",3
"2014-12_Geographe.Bay_stereoBRUVs","41","Sillaginidae","Sillago","spp",2
"2014-12_Geographe.Bay_stereoBRUVs","41","Tetraodontidae","Torquigener","pleurogramma",2
"2014-12_Geographe.Bay_stereoBRUVs","41","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","42","Gerreidae","Parequula","melbournensis",2
"2014-12_Geographe.Bay_stereoBRUVs","42","Heterodontidae","Heterodontus","portusjacksoni",1
"2014-12_Geographe.Bay_stereoBRUVs","42","Labridae","Coris","auricularis",1
"2014-12_Geographe.Bay_stereoBRUVs","42","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","42","Labridae","Halichoeres","brownfieldi",1
"2014-12_Geographe.Bay_stereoBRUVs","42","Labridae","Notolabrus","parilus",4
"2014-12_Geographe.Bay_stereoBRUVs","42","Labridae","Ophthalmolepis","lineolatus",8
"2014-12_Geographe.Bay_stereoBRUVs","42","Monacanthidae","Scobinichthys","granulatus",1
"2014-12_Geographe.Bay_stereoBRUVs","42","Mullidae","Upeneichthys","vlamingii",2
"2014-12_Geographe.Bay_stereoBRUVs","42","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","42","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","44","Carangidae","Pseudocaranx","spp",5
"2014-12_Geographe.Bay_stereoBRUVs","44","Diodontidae","Diodon","nicthemerus",1
"2014-12_Geographe.Bay_stereoBRUVs","44","Labridae","Coris","auricularis",21
"2014-12_Geographe.Bay_stereoBRUVs","44","Nemipteridae","Pentapodus","vitta",4
"2014-12_Geographe.Bay_stereoBRUVs","44","Neosebastidae","Neosebastes","pandus",2
"2014-12_Geographe.Bay_stereoBRUVs","44","Aracanidae","Anoplocapros","amygdaloides",1
"2014-12_Geographe.Bay_stereoBRUVs","44","Platycephalidae","Platycephalus","spp",1
"2014-12_Geographe.Bay_stereoBRUVs","44","Scorpididae","Neatypus","obliquus",11
"2014-12_Geographe.Bay_stereoBRUVs","44","Sparidae","Chrysophrys","auratus",8
"2014-12_Geographe.Bay_stereoBRUVs","44","Urolophidae","Trygonoptera","ovalis",1
"2014-12_Geographe.Bay_stereoBRUVs","443","Carangidae","Pseudocaranx","spp",6
"2014-12_Geographe.Bay_stereoBRUVs","443","Dasyatidae","Bathytoshia","brevicaudata",1
"2014-12_Geographe.Bay_stereoBRUVs","443","Gerreidae","Parequula","melbournensis",9
"2014-12_Geographe.Bay_stereoBRUVs","443","Labridae","Austrolabrus","maculatus",3
"2014-12_Geographe.Bay_stereoBRUVs","443","Labridae","Coris","auricularis",5
"2014-12_Geographe.Bay_stereoBRUVs","443","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","443","Mullidae","Upeneichthys","vlamingii",2
"2014-12_Geographe.Bay_stereoBRUVs","443","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","443","Neosebastidae","Neosebastes","pandus",2
"2014-12_Geographe.Bay_stereoBRUVs","443","Pinguipedidae","Parapercis","haackei",1
"2014-12_Geographe.Bay_stereoBRUVs","443","Sparidae","Chrysophrys","auratus",1
"2014-12_Geographe.Bay_stereoBRUVs","443","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","45","Gerreidae","Parequula","melbournensis",13
"2014-12_Geographe.Bay_stereoBRUVs","45","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","45","Platycephalidae","Platycephalus","spp",4
"2014-12_Geographe.Bay_stereoBRUVs","45","Pleuronectidae","Ammotretis","elongatus",1
"2014-12_Geographe.Bay_stereoBRUVs","45","Sillaginidae","Sillago","spp",5
"2014-12_Geographe.Bay_stereoBRUVs","45","Trygonorrhinidae","Trygonorrhina","dumerilii",2
"2014-12_Geographe.Bay_stereoBRUVs","45","Urolophidae","Trygonoptera","ovalis",1
"2014-12_Geographe.Bay_stereoBRUVs","455","Carangidae","Seriola","hippos",1
"2014-12_Geographe.Bay_stereoBRUVs","455","Gerreidae","Parequula","melbournensis",25
"2014-12_Geographe.Bay_stereoBRUVs","455","Monacanthidae","Acanthaluteres","vittiger",3
"2014-12_Geographe.Bay_stereoBRUVs","455","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","455","Myliobatidae","Myliobatis","tenuicaudatus",4
"2014-12_Geographe.Bay_stereoBRUVs","455","Neosebastidae","Neosebastes","pandus",1
"2014-12_Geographe.Bay_stereoBRUVs","455","Aracanidae","Anoplocapros","amygdaloides",1
"2014-12_Geographe.Bay_stereoBRUVs","455","Aracanidae","Anoplocapros","lenticularis",1
"2014-12_Geographe.Bay_stereoBRUVs","455","Platycephalidae","Platycephalus","spp",2
"2014-12_Geographe.Bay_stereoBRUVs","455","Sparidae","Chrysophrys","auratus",5
"2014-12_Geographe.Bay_stereoBRUVs","455","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","455","Urolophidae","Trygonoptera","galba",1
"2014-12_Geographe.Bay_stereoBRUVs","47","Carangidae","Pseudocaranx","spp",7
"2014-12_Geographe.Bay_stereoBRUVs","47","Gerreidae","Parequula","melbournensis",20
"2014-12_Geographe.Bay_stereoBRUVs","47","Labridae","Coris","auricularis",1
"2014-12_Geographe.Bay_stereoBRUVs","47","Monacanthidae","Meuschenia","freycineti",1
"2014-12_Geographe.Bay_stereoBRUVs","47","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","47","Myliobatidae","Myliobatis","tenuicaudatus",3
"2014-12_Geographe.Bay_stereoBRUVs","47","Odacidae","Siphonognathus","caninis",1
"2014-12_Geographe.Bay_stereoBRUVs","47","Aracanidae","Anoplocapros","amygdaloides",1
"2014-12_Geographe.Bay_stereoBRUVs","47","Ostraciidae","Aracana","aurita",1
"2014-12_Geographe.Bay_stereoBRUVs","47","Platycephalidae","Platycephalus","spp",2
"2014-12_Geographe.Bay_stereoBRUVs","47","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","48","Carangidae","Pseudocaranx","spp",2
"2014-12_Geographe.Bay_stereoBRUVs","48","Gerreidae","Parequula","melbournensis",3
"2014-12_Geographe.Bay_stereoBRUVs","48","Labridae","Austrolabrus","maculatus",3
"2014-12_Geographe.Bay_stereoBRUVs","48","Labridae","Notolabrus","parilus",1
"2014-12_Geographe.Bay_stereoBRUVs","48","Labridae","Ophthalmolepis","lineolatus",3
"2014-12_Geographe.Bay_stereoBRUVs","48","Labridae","Pictilabrus","laticlavius",1
"2014-12_Geographe.Bay_stereoBRUVs","48","Monacanthidae","Meuschenia","freycineti",2
"2014-12_Geographe.Bay_stereoBRUVs","48","Monacanthidae","Scobinichthys","granulatus",3
"2014-12_Geographe.Bay_stereoBRUVs","48","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","48","Pinguipedidae","Parapercis","haackei",1
"2014-12_Geographe.Bay_stereoBRUVs","48","Scorpididae","Neatypus","obliquus",1
"2014-12_Geographe.Bay_stereoBRUVs","49","Gerreidae","Parequula","melbournensis",8
"2014-12_Geographe.Bay_stereoBRUVs","49","Monacanthidae","Acanthaluteres","brownii",1
"2014-12_Geographe.Bay_stereoBRUVs","49","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","49","Platycephalidae","Platycephalus","spp",4
"2014-12_Geographe.Bay_stereoBRUVs","49","Trygonorrhinidae","Trygonorrhina","dumerilii",2
"2014-12_Geographe.Bay_stereoBRUVs","49","Urolophidae","Trygonoptera","ovalis",1
"2014-12_Geographe.Bay_stereoBRUVs","490","Carangidae","Pseudocaranx","spp",36
"2014-12_Geographe.Bay_stereoBRUVs","490","Carangidae","Trachurus","novaezelandiae",11
"2014-12_Geographe.Bay_stereoBRUVs","490","Dasyatidae","Bathytoshia","brevicaudata",2
"2014-12_Geographe.Bay_stereoBRUVs","490","Gerreidae","Parequula","melbournensis",2
"2014-12_Geographe.Bay_stereoBRUVs","490","Heterodontidae","Heterodontus","portusjacksoni",1
"2014-12_Geographe.Bay_stereoBRUVs","490","Labridae","Austrolabrus","maculatus",4
"2014-12_Geographe.Bay_stereoBRUVs","490","Labridae","Coris","auricularis",4
"2014-12_Geographe.Bay_stereoBRUVs","490","Labridae","Notolabrus","parilus",2
"2014-12_Geographe.Bay_stereoBRUVs","490","Labridae","Ophthalmolepis","lineolatus",8
"2014-12_Geographe.Bay_stereoBRUVs","490","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","490","Odacidae","Siphonognathus","caninis",1
"2014-12_Geographe.Bay_stereoBRUVs","490","Aracanidae","Anoplocapros","lenticularis",1
"2014-12_Geographe.Bay_stereoBRUVs","490","Pomacentridae","Chromis","klunzingeri",3
"2014-12_Geographe.Bay_stereoBRUVs","490","Scorpididae","Neatypus","obliquus",9
"2014-12_Geographe.Bay_stereoBRUVs","506","Carangidae","Pseudocaranx","spp",1
"2014-12_Geographe.Bay_stereoBRUVs","506","Carangidae","Seriola","hippos",1
"2014-12_Geographe.Bay_stereoBRUVs","506","Chaetodontidae","Chelmonops","curiosus",1
"2014-12_Geographe.Bay_stereoBRUVs","506","Labridae","Austrolabrus","maculatus",1
"2014-12_Geographe.Bay_stereoBRUVs","506","Labridae","Coris","auricularis",42
"2014-12_Geographe.Bay_stereoBRUVs","506","Labridae","Notolabrus","parilus",2
"2014-12_Geographe.Bay_stereoBRUVs","506","Labridae","Ophthalmolepis","lineolatus",4
"2014-12_Geographe.Bay_stereoBRUVs","506","Pomacentridae","Chromis","klunzingeri",22
"2014-12_Geographe.Bay_stereoBRUVs","506","Sparidae","Chrysophrys","auratus",2
"2014-12_Geographe.Bay_stereoBRUVs","506","Trygonorrhinidae","Trygonorrhina","dumerilii",2
"2014-12_Geographe.Bay_stereoBRUVs","523","Carangidae","Pseudocaranx","spp",14
"2014-12_Geographe.Bay_stereoBRUVs","523","Diodontidae","Diodon","nicthemerus",1
"2014-12_Geographe.Bay_stereoBRUVs","523","Gerreidae","Parequula","melbournensis",10
"2014-12_Geographe.Bay_stereoBRUVs","523","Monacanthidae","Acanthaluteres","vittiger",5
"2014-12_Geographe.Bay_stereoBRUVs","523","Monacanthidae","Nelusetta","ayraud",1
"2014-12_Geographe.Bay_stereoBRUVs","523","Monacanthidae","Scobinichthys","granulatus",1
"2014-12_Geographe.Bay_stereoBRUVs","523","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","523","Nemipteridae","Pentapodus","vitta",6
"2014-12_Geographe.Bay_stereoBRUVs","523","Neosebastidae","Neosebastes","pandus",1
"2014-12_Geographe.Bay_stereoBRUVs","523","Odacidae","Siphonognathus","caninis",1
"2014-12_Geographe.Bay_stereoBRUVs","523","Aracanidae","Anoplocapros","amygdaloides",1
"2014-12_Geographe.Bay_stereoBRUVs","523","Platycephalidae","Platycephalus","spp",2
"2014-12_Geographe.Bay_stereoBRUVs","523","Sillaginidae","Sillago","spp",6
"2014-12_Geographe.Bay_stereoBRUVs","527","Carangidae","Pseudocaranx","spp",18
"2014-12_Geographe.Bay_stereoBRUVs","527","Gerreidae","Parequula","melbournensis",16
"2014-12_Geographe.Bay_stereoBRUVs","527","Labridae","Austrolabrus","maculatus",1
"2014-12_Geographe.Bay_stereoBRUVs","527","Labridae","Choerodon","rubescens",1
"2014-12_Geographe.Bay_stereoBRUVs","527","Labridae","Coris","auricularis",20
"2014-12_Geographe.Bay_stereoBRUVs","527","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","527","Labridae","Notolabrus","parilus",1
"2014-12_Geographe.Bay_stereoBRUVs","527","Labridae","Ophthalmolepis","lineolatus",15
"2014-12_Geographe.Bay_stereoBRUVs","527","Lamnidae","Isurus","oxyrinchus",1
"2014-12_Geographe.Bay_stereoBRUVs","527","Monacanthidae","Acanthaluteres","vittiger",2
"2014-12_Geographe.Bay_stereoBRUVs","527","Monacanthidae","Meuschenia","freycineti",1
"2014-12_Geographe.Bay_stereoBRUVs","527","Mullidae","Upeneichthys","vlamingii",2
"2014-12_Geographe.Bay_stereoBRUVs","527","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","527","Odacidae","Heteroscarus","acroptilus",1
"2014-12_Geographe.Bay_stereoBRUVs","527","Ostraciidae","Aracana","aurita",1
"2014-12_Geographe.Bay_stereoBRUVs","527","Triakidae","Mustelus","antarcticus",1
"2014-12_Geographe.Bay_stereoBRUVs","527","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","53","Carangidae","Pseudocaranx","spp",9
"2014-12_Geographe.Bay_stereoBRUVs","53","Carangidae","Trachurus","novaezelandiae",31
"2014-12_Geographe.Bay_stereoBRUVs","53","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","53","Neosebastidae","Neosebastes","pandus",1
"2014-12_Geographe.Bay_stereoBRUVs","53","Aracanidae","Anoplocapros","amygdaloides",1
"2014-12_Geographe.Bay_stereoBRUVs","53","Platycephalidae","Platycephalus","spp",3
