"campaignid","sample","family","genus","species","length","number","range"
"2014-12_Geographe.Bay_stereoBRUVs","12","Rhinobatidae","Trygonorrhina","dumerilii",595.62401,1,1222.17716
"2014-12_Geographe.Bay_stereoBRUVs","12","Rhinobatidae","Trygonorrhina","dumerilii",648.23955,1,1519.52648
"2014-12_Geographe.Bay_stereoBRUVs","12","Platycephalidae","Platycephalus","spp",277.24742,1,1796.58836
"2014-12_Geographe.Bay_stereoBRUVs","12","Platycephalidae","Platycephalus","spp",245.50681,1,1329.08075
"2014-12_Geographe.Bay_stereoBRUVs","12","Platycephalidae","Platycephalus","spp",216.34387,1,1390.29669
"2014-12_Geographe.Bay_stereoBRUVs","12","Platycephalidae","Platycephalus","spp",182.3906,1,2115.40053
"2014-12_Geographe.Bay_stereoBRUVs","12","Platycephalidae","Platycephalus","spp",201.06081,1,1445.61402
"2014-12_Geographe.Bay_stereoBRUVs","12","Myliobatidae","Myliobatis","tenuicaudatus",368.15269,1,2120.44391
"2014-12_Geographe.Bay_stereoBRUVs","26","Gerreidae","Parequula","melbournensis",89.73835,1,614.68752
"2014-12_Geographe.Bay_stereoBRUVs","26","Gerreidae","Parequula","melbournensis",89.31982,1,1686.08364
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Austrolabrus","maculatus",97.44912,1,2034.62404
"2014-12_Geographe.Bay_stereoBRUVs","26","Monacanthidae","Acanthaluteres","vittiger",159.41523,1,1949.16274
"2014-12_Geographe.Bay_stereoBRUVs","26","Monacanthidae","Acanthaluteres","vittiger",152.89007,1,2104.93935
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Notolabrus","parilus",292.43603,1,2078.42878
"2014-12_Geographe.Bay_stereoBRUVs","26","Myliobatidae","Myliobatis","tenuicaudatus",371.88929,1,2757.73411
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Notolabrus","parilus",188.46468,1,2379.35576
"2014-12_Geographe.Bay_stereoBRUVs","26","Rhinobatidae","Trygonorrhina","dumerilii",962.76232,1,2223.17034
"2014-12_Geographe.Bay_stereoBRUVs","26","Terapontidae","Pelsartia","humeralis",204.263,1,1419.88183
"2014-12_Geographe.Bay_stereoBRUVs","26","Monacanthidae","Scobinichthys","granulatus",184.09907,1,1170.60666
"2014-12_Geographe.Bay_stereoBRUVs","26","Carangidae","Pseudocaranx","spp",258.75237,1,1990.84226
"2014-12_Geographe.Bay_stereoBRUVs","26","Mullidae","Upeneichthys","vlamingii",190.44375,1,1844.27019
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Ophthalmolepis","lineolatus",117.02325,1,703.88447
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Ophthalmolepis","lineolatus",125.5267,1,1961.03158
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Ophthalmolepis","lineolatus",157.23629,1,2134.72869
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Coris","auricularis",103.16558,1,1686.33998
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Coris","auricularis",105.80856,1,1318.24791
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Coris","auricularis",104.93349,1,1570.79232
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Coris","auricularis",119.31648,1,1096.14787
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Coris","auricularis",106.73771,1,1151.08684
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Coris","auricularis",123.23216,1,1289.6232
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Coris","auricularis",213.30253,1,2014.41512
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Coris","auricularis",112.20651,1,1578.18441
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Coris","auricularis",253.95981,1,2856.90328
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Coris","auricularis",112.58363,1,1998.84133
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Coris","auricularis",169.76695,1,1699.68346
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Coris","auricularis",116.08665,1,1469.40696
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Coris","auricularis",102.23716,1,660.36229
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Coris","auricularis",113.6251,1,1373.90304
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Coris","auricularis",227.13893,1,4097.71068
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Coris","auricularis",201.74705,1,3919.47699
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Coris","auricularis",116.94962,1,1918.22216
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Coris","auricularis",160.15726,1,2579.55804
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Coris","auricularis",139.8598,1,2590.12819
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Coris","auricularis",114.21442,1,1757.03918
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Coris","auricularis",88.20989,1,2683.6345
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Coris","auricularis",108.91582,1,3028.6423
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Coris","auricularis",228.37713,1,4460.86709
"2014-12_Geographe.Bay_stereoBRUVs","26","Labridae","Coris","auricularis",220.66796,1,4644.71798
"2014-12_Geographe.Bay_stereoBRUVs","688","Gerreidae","Parequula","melbournensis",107.94027,1,1936.42463
"2014-12_Geographe.Bay_stereoBRUVs","688","Gerreidae","Parequula","melbournensis",90.0284,1,1604.51995
"2014-12_Geographe.Bay_stereoBRUVs","688","Gerreidae","Parequula","melbournensis",80.38905,1,1515.68703
"2014-12_Geographe.Bay_stereoBRUVs","688","Gerreidae","Parequula","melbournensis",93.33373,1,1266.57773
"2014-12_Geographe.Bay_stereoBRUVs","688","Gerreidae","Parequula","melbournensis",81.33414,1,1376.75542
"2014-12_Geographe.Bay_stereoBRUVs","688","Gerreidae","Parequula","melbournensis",90.01209,1,1715.92237
"2014-12_Geographe.Bay_stereoBRUVs","688","Myliobatidae","Myliobatis","tenuicaudatus",635.10553,1,3040.45986
"2014-12_Geographe.Bay_stereoBRUVs","688","Sillaginidae","Sillago","spp",168.2505,1,2022.27388
"2014-12_Geographe.Bay_stereoBRUVs","688","Sillaginidae","Sillago","spp",204.54123,1,2162.55863
"2014-12_Geographe.Bay_stereoBRUVs","688","Sillaginidae","Sillago","spp",171.13604,1,2174.76158
"2014-12_Geographe.Bay_stereoBRUVs","688","Sillaginidae","Sillago","spp",185.47848,1,2296.91559
"2014-12_Geographe.Bay_stereoBRUVs","688","Sillaginidae","Sillago","spp",177.53279,1,1889.12415
"2014-12_Geographe.Bay_stereoBRUVs","688","Sillaginidae","Sillago","spp",205.80807,1,1431.95022
"2014-12_Geographe.Bay_stereoBRUVs","688","Sillaginidae","Sillago","spp",141.39725,1,2275.56383
"2014-12_Geographe.Bay_stereoBRUVs","688","Sillaginidae","Sillago","spp",219.11375,1,2395.9386
"2014-12_Geographe.Bay_stereoBRUVs","688","Platycephalidae","Platycephalus","spp",181.31123,1,1852.37447
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Notolabrus","parilus",298.34608,1,1924.46589
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Notolabrus","parilus",175.34003,1,1748.601
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Ophthalmolepis","lineolatus",299.1306,1,1442.89191
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Ophthalmolepis","lineolatus",182.36239,1,1494.96004
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Ophthalmolepis","lineolatus",152.74055,1,2261.93631
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Ophthalmolepis","lineolatus",139.04873,1,1365.30268
"2014-12_Geographe.Bay_stereoBRUVs","826","Carangidae","Pseudocaranx","spp",280.20834,1,1792.10539
"2014-12_Geographe.Bay_stereoBRUVs","826","Carangidae","Pseudocaranx","spp",287.11851,1,1605.68922
"2014-12_Geographe.Bay_stereoBRUVs","826","Carangidae","Pseudocaranx","spp",283.68287,1,1458.99953
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Coris","auricularis",160.07555,1,1331.23422
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Coris","auricularis",112.03676,1,1159.71413
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Coris","auricularis",110.07709,1,1027.71138
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Coris","auricularis",108.15763,1,1350.01578
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Coris","auricularis",104.26617,1,1025.18916
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Coris","auricularis",92.53345,1,1222.47282
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Coris","auricularis",177.56307,1,1113.42622
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Coris","auricularis",94.01036,1,1202.17271
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Coris","auricularis",194.38614,1,1617.59486
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Coris","auricularis",219.8432,1,1333.04523
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Coris","auricularis",307.25746,1,1651.50282
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Coris","auricularis",171.60234,1,1012.32123
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Coris","auricularis",186.547,1,1364.11892
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Coris","auricularis",306.32749,1,1253.62579
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Coris","auricularis",115.228,1,1231.79105
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Coris","auricularis",172.5304,1,2975.61108
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Coris","auricularis",89.53976,1,1256.30757
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Coris","auricularis",150.12854,1,1114.48266
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Coris","auricularis",99.80136,1,1125.38196
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Coris","auricularis",100.38035,1,1122.52121
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Coris","auricularis",126.4417,1,1281.36877
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Coris","auricularis",100.01416,1,1137.34672
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Coris","auricularis",110.99028,1,1570.75408
"2014-12_Geographe.Bay_stereoBRUVs","17","Labridae","Ophthalmolepis","lineolatus",180.82863,1,2357.51022
"2014-12_Geographe.Bay_stereoBRUVs","17","Platycephalidae","Platycephalus","spp",191.83097,1,1754.08367
"2014-12_Geographe.Bay_stereoBRUVs","17","Pinguipedidae","Parapercis","haackei",70.31891,1,1415.33546
"2014-12_Geographe.Bay_stereoBRUVs","17","Labridae","Choerodon","rubescens",592.94037,1,4598.62769
"2014-12_Geographe.Bay_stereoBRUVs","17","Sparidae","Chrysophrys","auratus",373.57383,1,993.8746
"2014-12_Geographe.Bay_stereoBRUVs","17","Sparidae","Chrysophrys","auratus",403.63701,1,2287.83808
"2014-12_Geographe.Bay_stereoBRUVs","17","Myliobatidae","Myliobatis","tenuicaudatus",775.09263,1,1298.48686
"2014-12_Geographe.Bay_stereoBRUVs","17","Labridae","Coris","auricularis",234.09868,1,1254.74941
"2014-12_Geographe.Bay_stereoBRUVs","17","Labridae","Coris","auricularis",207.81992,1,1645.43215
"2014-12_Geographe.Bay_stereoBRUVs","17","Labridae","Coris","auricularis",200.6108,1,1409.86957
"2014-12_Geographe.Bay_stereoBRUVs","17","Labridae","Coris","auricularis",252.10688,1,1350.36094
"2014-12_Geographe.Bay_stereoBRUVs","17","Labridae","Coris","auricularis",246.89288,1,1356.52149
"2014-12_Geographe.Bay_stereoBRUVs","17","Labridae","Coris","auricularis",242.24179,1,1337.56961
"2014-12_Geographe.Bay_stereoBRUVs","17","Labridae","Coris","auricularis",246.86844,1,1166.78726
"2014-12_Geographe.Bay_stereoBRUVs","17","Labridae","Coris","auricularis",156.95357,1,2039.37398
"2014-12_Geographe.Bay_stereoBRUVs","1","Urolophidae","Trygonoptera","personata",235.99189,1,4713.14664
"2014-12_Geographe.Bay_stereoBRUVs","611","Labridae","Notolabrus","parilus",375.88067,1,2985.93807
"2014-12_Geographe.Bay_stereoBRUVs","611","Labridae","Ophthalmolepis","lineolatus",277.67531,1,2575.36887
"2014-12_Geographe.Bay_stereoBRUVs","611","Labridae","Ophthalmolepis","lineolatus",302.25127,1,3375.70712
"2014-12_Geographe.Bay_stereoBRUVs","611","Carangidae","Seriola","hippos",483.49712,1,1750.85611
"2014-12_Geographe.Bay_stereoBRUVs","611","Labridae","Choerodon","rubescens",265.02427,1,2837.21655
"2014-12_Geographe.Bay_stereoBRUVs","611","Labridae","Choerodon","rubescens",272.31714,1,2442.26849
"2014-12_Geographe.Bay_stereoBRUVs","611","Rhinobatidae","Trygonorrhina","dumerilii",762.01357,1,1634.68282
"2014-12_Geographe.Bay_stereoBRUVs","611","Sparidae","Chrysophrys","auratus",390.96539,1,3267.73928
"2014-12_Geographe.Bay_stereoBRUVs","611","Sparidae","Chrysophrys","auratus",364.2089,1,2170.49543
"2014-12_Geographe.Bay_stereoBRUVs","611","Myliobatidae","Myliobatis","tenuicaudatus",523.53379,1,6068.25033
"2014-12_Geographe.Bay_stereoBRUVs","611","Labridae","Coris","auricularis",192.6914,1,4450.1873
"2014-12_Geographe.Bay_stereoBRUVs","611","Labridae","Coris","auricularis",332.67899,1,4798.39384
"2014-12_Geographe.Bay_stereoBRUVs","611","Labridae","Coris","auricularis",287.23392,1,5910.96644
"2014-12_Geographe.Bay_stereoBRUVs","611","Gerreidae","Parequula","melbournensis",85.73457,1,1681.39973
"2014-12_Geographe.Bay_stereoBRUVs","528","Carangidae","Pseudocaranx","spp",293.03729,1,3171.12819
"2014-12_Geographe.Bay_stereoBRUVs","528","Carangidae","Pseudocaranx","spp",270.05439,1,2839.69214
"2014-12_Geographe.Bay_stereoBRUVs","528","Pempherididae","Pempheris","klunzingeri",121.93222,1,2870.44057
"2014-12_Geographe.Bay_stereoBRUVs","528","Monacanthidae","Scobinichthys","granulatus",176.78631,1,2235.27279
"2014-12_Geographe.Bay_stereoBRUVs","528","Labridae","Coris","auricularis",277.38917,1,1514.93079
"2014-12_Geographe.Bay_stereoBRUVs","528","Labridae","Austrolabrus","maculatus",88.78495,1,1439.78592
"2014-12_Geographe.Bay_stereoBRUVs","528","Labridae","Notolabrus","parilus",185.82636,1,3220.6437
"2014-12_Geographe.Bay_stereoBRUVs","528","Labridae","Notolabrus","parilus",203.79564,1,2850.59126
"2014-12_Geographe.Bay_stereoBRUVs","694","Scorpididae","Neatypus","obliquus",111.83678,1,2033.44758
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Austrolabrus","maculatus",74.87738,1,1658.47119
"2014-12_Geographe.Bay_stereoBRUVs","694","Odacidae","Heteroscarus","acroptilus",142.95574,1,2155.64649
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Notolabrus","parilus",241.85905,1,2967.49849
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Notolabrus","parilus",330.57788,1,3142.93129
"2014-12_Geographe.Bay_stereoBRUVs","694","Gerreidae","Parequula","melbournensis",102.66779,1,1241.49193
"2014-12_Geographe.Bay_stereoBRUVs","694","Gerreidae","Parequula","melbournensis",89.4018,1,2271.45831
"2014-12_Geographe.Bay_stereoBRUVs","694","Gerreidae","Parequula","melbournensis",101.41833,1,1088.9494
"2014-12_Geographe.Bay_stereoBRUVs","694","Gerreidae","Parequula","melbournensis",118.96024,1,2928.28327
"2014-12_Geographe.Bay_stereoBRUVs","694","Gerreidae","Parequula","melbournensis",81.58911,1,1408.7235
"2014-12_Geographe.Bay_stereoBRUVs","694","Gerreidae","Parequula","melbournensis",82.63701,1,1065.2128
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Pseudocaranx","spp",55.35428,1,919.47181
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Pseudocaranx","spp",66.77431,1,969.5809
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Pseudocaranx","spp",60.57138,1,1014.40182
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Pseudocaranx","spp",58.15828,1,991.845
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Pseudocaranx","spp",56.76805,1,885.4073
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Pseudocaranx","spp",77.94101,1,1007.62227
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Pseudocaranx","spp",50.44324,1,776.68699
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Pseudocaranx","spp",69.12619,1,963.94582
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Pseudocaranx","spp",77.55094,1,949.50955
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Pseudocaranx","spp",55.16795,1,930.81282
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Pseudocaranx","spp",66.3749,1,1050.35175
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Pseudocaranx","spp",80.14075,1,962.05824
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Pseudocaranx","spp",95.92805,1,1281.77602
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Pseudocaranx","spp",80.3197,1,1218.14236
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Pseudocaranx","spp",71.55816,1,751.20821
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Pseudocaranx","spp",63.19396,1,789.5758
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Pseudocaranx","spp",69.24188,1,1028.65462
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Pseudocaranx","spp",62.91728,1,828.21486
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Pseudocaranx","spp",74.47207,1,924.91032
"2014-12_Geographe.Bay_stereoBRUVs","694","Dasyatidae","Bathytoshia","brevicaudata",697.96983,1,1346.59813
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Ophthalmolepis","lineolatus",271.71056,1,2856.79449
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Ophthalmolepis","lineolatus",294.60686,1,2856.57648
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Ophthalmolepis","lineolatus",281.48262,1,1766.49761
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Ophthalmolepis","lineolatus",257.86577,1,1691.64397
"2014-12_Geographe.Bay_stereoBRUVs","694","Myliobatidae","Myliobatis","tenuicaudatus",437.35747,1,5247.1339
"2014-12_Geographe.Bay_stereoBRUVs","694","Mullidae","Upeneichthys","vlamingii",163.40715,1,2115.87389
"2014-12_Geographe.Bay_stereoBRUVs","694","Terapontidae","Pelsartia","humeralis",245.93813,1,3043.27949
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Coris","auricularis",277.69924,1,2262.66812
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Coris","auricularis",335.43953,1,1673.63951
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Coris","auricularis",237.91235,1,2622.98366
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Coris","auricularis",305.66583,1,2026.05092
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Coris","auricularis",227.65301,1,3789.09422
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Coris","auricularis",335.52904,1,4862.76159
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Coris","auricularis",250.96257,1,1741.245
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Seriola","hippos",1159.46873,1,4547.22217
"2014-12_Geographe.Bay_stereoBRUVs","503","Carangidae","Trachurus","novaezelandiae",83.95079,1,1349.17104
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Scobinichthys","granulatus",95.76842,1,2189.70324
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Acanthaluteres","vittiger",134.01403,1,1357.96746
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Acanthaluteres","vittiger",101.62793,1,1250.84074
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Acanthaluteres","vittiger",138.9801,1,1413.05992
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Acanthaluteres","vittiger",157.80268,1,1255.58973
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Acanthaluteres","vittiger",135.16324,1,1444.5932
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Acanthaluteres","vittiger",155.96369,1,1636.42651
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Acanthaluteres","vittiger",118.47167,1,1229.19504
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Acanthaluteres","vittiger",155.4695,1,1288.25433
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Acanthaluteres","vittiger",98.32047,1,1533.67933
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Acanthaluteres","vittiger",157.27278,1,1320.87902
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Acanthaluteres","vittiger",140.46543,1,2061.36465
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Acanthaluteres","vittiger",143.30569,1,1126.82673
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Acanthaluteres","vittiger",144.51146,1,1205.79105
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Acanthaluteres","vittiger",162.56335,1,1635.77531
"2014-12_Geographe.Bay_stereoBRUVs","503","Monacanthidae","Acanthaluteres","vittiger",101.92836,1,1010.82603
"2014-12_Geographe.Bay_stereoBRUVs","503","Carangidae","Pseudocaranx","spp",145.86083,1,1582.76649
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",87.47975,1,1495.61209
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",82.95013,1,1560.21789
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",95.56438,1,2372.03515
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",85.20413,1,1645.41063
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",81.23901,1,1690.41399
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",87.77994,1,1678.63036
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",81.76914,1,2112.57148
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",93.60109,1,1988.81759
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",98.07006,1,1739.99713
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",84.36546,1,2100.57931
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",81.19129,1,2049.48216
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",85.02883,1,1406.2325
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",87.5848,1,1493.11441
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",95.3773,1,1441.07226
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",83.09599,1,1431.2334
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",150.83971,1,1609.38139
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",85.18264,1,1535.23404
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",88.55526,1,1458.49475
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",82.85353,1,1558.62992
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",85.00453,1,1375.68918
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",79.01697,1,1487.54597
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",74.00493,1,1720.47916
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",79.78153,1,1665.12387
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",85.86987,1,1884.29288
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",91.85616,1,1872.9085
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",87.85257,1,1446.13738
"2014-12_Geographe.Bay_stereoBRUVs","503","Mullidae","Upeneichthys","vlamingii",96.98641,1,2163.45714
"2014-12_Geographe.Bay_stereoBRUVs","503","Mullidae","Upeneichthys","vlamingii",147.96411,1,1731.22731
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",87.64607,1,1492.35068
"2014-12_Geographe.Bay_stereoBRUVs","503","Gerreidae","Parequula","melbournensis",88.86637,1,1590.02236
"2014-12_Geographe.Bay_stereoBRUVs","503","Rhinobatidae","Trygonorrhina","dumerilii",689.07339,1,3248.49419
"2014-12_Geographe.Bay_stereoBRUVs","503","Aracanidae","Anoplocapros","amygdaloides",248.47755,1,2148.4938
"2014-12_Geographe.Bay_stereoBRUVs","503","Myliobatidae","Myliobatis","tenuicaudatus",543.15944,1,5263.32879
"2014-12_Geographe.Bay_stereoBRUVs","54","Mullidae","Upeneichthys","vlamingii",85.01725,1,2770.83734
"2014-12_Geographe.Bay_stereoBRUVs","54","Labridae","Eupetrichthys","angustipes",51.83573,1,2348.33758
"2014-12_Geographe.Bay_stereoBRUVs","54","Gerreidae","Parequula","melbournensis",69.0183,1,1210.11733
"2014-12_Geographe.Bay_stereoBRUVs","54","Gerreidae","Parequula","melbournensis",64.38643,1,1288.93187
"2014-12_Geographe.Bay_stereoBRUVs","54","Gerreidae","Parequula","melbournensis",80.5326,1,824.47038
"2014-12_Geographe.Bay_stereoBRUVs","54","Gerreidae","Parequula","melbournensis",70.40936,1,1268.35359
"2014-12_Geographe.Bay_stereoBRUVs","54","Gerreidae","Parequula","melbournensis",95.85962,1,779.9593
"2014-12_Geographe.Bay_stereoBRUVs","54","Gerreidae","Parequula","melbournensis",80.47958,1,1047.96288
"2014-12_Geographe.Bay_stereoBRUVs","54","Pinguipedidae","Parapercis","haackei",60.59793,1,1200.2329
"2014-12_Geographe.Bay_stereoBRUVs","54","Labridae","Coris","auricularis",185.21339,1,1646.59005
"2014-12_Geographe.Bay_stereoBRUVs","54","Labridae","Coris","auricularis",88.05,1,1493.75158
"2014-12_Geographe.Bay_stereoBRUVs","54","Labridae","Coris","auricularis",62.66347,1,1702.19975
"2014-12_Geographe.Bay_stereoBRUVs","54","Labridae","Coris","auricularis",71.37,1,1520.15979
"2014-12_Geographe.Bay_stereoBRUVs","54","Labridae","Coris","auricularis",71.90261,1,1681.37298
"2014-12_Geographe.Bay_stereoBRUVs","54","Labridae","Coris","auricularis",80.50317,1,1369.06842
"2014-12_Geographe.Bay_stereoBRUVs","54","Labridae","Coris","auricularis",78.71424,1,1540.2643
